chirp_mass,mass_ratio,luminosity_distance,phase,theta_jn,dec,psi,phi
-0.47981367,0.90604943,-0.8835422,-0.33744803,0.94581515,0.41117787,0.33943462,0.43735367
-0.70474935,-0.43515006,0.2466579,-1.2695576,0.07179937,0.20684361,0.49855384,0.53840894
0.89178896,0.38690588,-0.2386926,0.76321334,0.15225677,0.62441236,-0.56470025,0.61387134
-0.85662293,-1.5319302,0.5731519,-1.4007416,0.3075646,0.58777595,-0.99669015,1.2828403
1.4159832,-0.09327294,0.81338537,-0.57107055,0.103699826,-0.57076275,-0.10838003,0.19496351
0.8475578,-0.8683384,0.7703457,-0.8491747,0.0077929255,-0.16243362,-0.45347694,0.370359
-1.3170719,1.002334,1.1715397,0.27396175,-0.016523674,0.6098807,-1.5384718,0.69826895
0.8827882,-0.44386587,1.2891014,1.3424344,0.20537466,1.0278534,0.076608054,1.3530717
0.14847492,1.1930561,1.2267883,-1.4553505,-0.31516564,0.6136807,1.1430668,0.59036607
-0.3303689,-0.4062166,0.50991386,0.5389637,-0.21073686,2.2316637,1.3158646,-1.5306293
0.24783514,0.12076805,1.2178279,1.7403842,0.22146516,0.8926493,-0.3308736,1.3668994
0.6941033,-0.8413333,0.49765605,-0.26155406,-0.17843235,0.8125845,-1.5282239,-0.5163735
-0.15874872,1.3886683,0.667771,-1.6572925,-0.1304659,0.21870792,0.8961703,-0.048917767
-1.0323474,-1.1396655,0.8487326,-0.9919586,-0.029589042,0.43569565,0.8556311,-0.96429586
0.14848882,-0.2535826,0.78323686,-0.3167983,-0.15138175,1.2679172,0.02072934,1.1992121
0.26866633,-1.7145956,0.8917157,-0.06854208,-0.70144165,1.0791625,-0.20325845,1.9903475
-1.8511047,0.12872924,0.36938167,0.07807936,-0.24283445,2.4171612,-0.91203076,0.23564227
0.03984353,1.1420789,0.70573294,0.22840767,0.09608977,0.25346482,-1.2864622,0.6173996
1.7526165,-0.61591184,0.50647247,-0.1045997,-0.21639422,0.1538961,0.033542443,0.5881667
0.47865713,1.225438,0.57707536,-0.41130504,-0.34446466,2.3534932,1.2402258,-0.43704572
1.6811945,-0.45651117,0.49208757,-0.9900262,0.19589163,2.9845986,0.49275288,-1.3542185
1.0539662,-0.87890893,0.9813938,-0.6489056,0.68970364,1.0954386,-0.14131476,1.7171263
-0.35506353,0.37876946,0.7499078,1.6717501,-0.263122,-0.32821536,-0.016865207,0.52622414
1.3093244,0.9876823,0.72291213,1.7524391,-0.19010451,2.0007777,-0.5313387,-0.5794143
0.57709146,0.4741569,0.1490821,-0.17250635,-0.10266597,1.3982254,-0.17923237,1.7047552
0.37442097,-0.1600288,0.63584816,0.13826257,0.26876348,2.3227484,0.2548698,1.456566
-1.2914628,-0.47496343,0.6465676,-1.2993308,0.38980582,0.7390122,-0.9011174,1.64987
-0.25078127,-1.4882026,1.3359661,-0.9615929,-0.066731006,0.5197362,-0.05480303,1.0864131
0.83634806,0.69940513,0.84794474,0.65776247,0.14469719,2.377173,0.671162,-0.7567939
0.36298835,-0.31193456,0.3021292,-1.5991946,-0.07199131,1.3107735,0.015884053,1.2587383
-1.8240018,1.6330177,0.5631425,1.0724189,0.109706074,0.5997106,0.4002317,1.0423319
-1.1768774,-1.2010243,0.33417404,-0.9505186,0.16537917,1.7325912,-0.45430896,1.4857377
-0.90117633,0.2773611,0.7677958,0.8968755,0.22460796,2.4532285,0.21195737,-0.42336795
1.4694755,0.11032876,0.5542729,-0.032210395,0.17924987,0.5775569,0.20271426,1.2764031
-1.4178846,0.9903136,0.5982333,0.46645597,0.34966162,0.6046312,1.1460118,1.2247418
0.43945548,-0.22520606,0.026375964,0.6447243,-0.15533587,1.1533711,-1.1308829,1.1393435
-1.1727843,-0.023705725,1.1601964,1.8368084,-0.35344827,0.9076492,-0.644359,0.7372012
-0.0025011026,-0.2651842,1.2855451,-0.15881409,-0.098374404,0.51260865,-0.74086857,0.8661372
0.07903041,-1.0815015,0.57046014,-2.2154772,-0.05952991,1.894556,0.151308,-0.03583852
0.7946813,-1.0812339,0.31009504,-0.44770533,0.10143599,-0.3791741,-2.3538837,1.1760994
0.8189563,-1.0533168,1.2652923,0.9134176,-0.030776024,1.5205785,-1.6940932,-0.2565374
0.7053908,-0.70374644,0.22988786,0.4842578,-0.09272555,2.3427057,-0.7988752,-0.20616893
0.292819,-1.2870609,0.29407984,-1.71627,0.13899858,2.0453243,0.6278675,-0.10718809
1.5528843,1.6555439,0.6715704,0.49084207,-0.004917227,0.59155214,0.03185889,0.66964734
-1.1673532,-1.193367,1.0650808,-0.6898185,0.4436938,1.285089,0.20136443,1.2512752
-0.24683984,1.6820854,0.6956134,-1.5162076,0.6181225,0.35094893,0.6065826,0.5418674
0.8753552,-0.72005695,0.67705095,-0.10888472,0.35480392,0.7282019,-0.246106,0.40204832
-0.25577432,1.0799016,1.0441824,-1.2617869,-0.058531363,1.3970113,-0.6941349,1.0451872
-0.8666849,-0.5477838,0.9824912,1.6113642,-0.12808561,1.2027631,0.2784115,0.85321766
-1.7756453,1.2462451,-0.0151442,0.2862804,-0.8485677,0.42638624,-1.1748235,0.44885382
-0.98015904,-0.79814,1.2817614,0.20713246,-0.055259354,0.07423544,-0.739603,1.0558254
0.5039425,1.7714411,0.59187305,1.4205316,0.050565735,0.42456782,1.0173128,1.6829219
0.84061205,-1.7308626,1.2320125,-0.21342994,-0.40589374,0.31396604,1.2256238,0.70241773
-1.6334339,-0.11197509,0.9734528,-0.5897288,0.79548186,1.0536771,-0.47258878,1.7620227
0.90904063,-1.2164782,0.114254065,0.9114248,0.16849826,1.3023747,1.065761,1.3375789
0.53556514,-1.4754438,0.44322523,-0.2763533,0.6106754,0.9834023,0.8845386,1.8294306
1.436404,0.4834818,0.7897215,-0.0357732,-0.0127848,-0.0016179085,0.14228494,0.8067252
0.49270415,-0.7779001,0.94428,0.6957728,-0.3455962,1.201258,-1.3867031,1.562636
-1.2328517,-1.8030403,0.86327493,-0.45416886,0.43702218,2.1526248,-1.9948351,-0.4904402
0.73998684,-1.4136761,1.0994353,-0.8202273,0.12684879,2.1220717,0.27372637,0.031877283
-0.5993179,-0.7784215,0.8721198,-0.98164797,-0.07838046,-0.17239583,1.2378427,0.12525187
-0.6761667,-0.17958193,0.27912915,0.83025354,0.17953031,2.2193818,-1.0042807,-1.8182522
0.029118571,1.2869707,1.1888806,0.7684389,-0.34566185,3.1021943,0.50042915,-0.9505957
1.6382183,1.1825494,0.9345661,-1.2974027,0.14705732,-0.028395176,0.017514188,0.49953422
-1.6132423,-1.5908123,0.95233244,0.6576065,0.14848249,2.3503137,0.5152283,-0.16823536
0.23864403,-0.7439424,0.25509527,-0.01989342,0.24684842,1.063995,-0.7689806,1.7723855
-1.5651238,-1.761702,1.0603979,0.15715952,-0.41394997,0.70136726,0.5663748,0.4788583
-1.1894811,-0.8814004,0.59725624,0.86751884,0.30625027,2.3698168,0.7984617,-0.23255226
-1.5372772,-1.6289123,-0.2518796,0.7472711,-0.1784185,0.36386418,1.2157571,1.3530111
-1.9441285,1.0131525,-0.49577472,-1.4220984,-0.1820228,1.8357439,0.0795907,0.9738604
0.582521,1.3342683,-1.2740031,-1.1348832,-0.41341767,0.019672155,0.27481815,0.46307084
-0.8091454,-1.5865356,1.1498476,-0.4579275,0.32535446,2.9532483,-0.8051955,-0.7221173
0.46404147,-0.96618235,1.1948867,0.4421379,0.14726485,2.1943164,-1.8756568,-0.0013973418
-1.5922263,-0.42306864,1.0930825,1.2026397,0.5529741,-0.18184507,0.6050342,0.6080292
1.3322794,-1.7317365,1.0845237,0.8107461,0.39410928,1.9300735,0.563379,-0.35909504
0.7217734,1.5335604,1.1560296,-0.1266052,0.00208033,0.5965722,-0.10016033,-0.011447628
-0.16765456,-0.73802483,0.47059932,-0.31573942,0.6170603,2.4012194,-0.2420901,-0.5210952
-0.12971668,-1.3492447,0.71250665,-0.40995792,-0.19237621,1.7366014,-0.016006637,1.0620251
1.4266956,-0.76649624,0.4820533,0.29011074,-0.17329845,0.9365052,-0.5953906,1.9392064
-1.7884294,1.2322489,0.5556994,-0.42806378,-0.15308306,0.37092018,-0.32776204,-0.7838875
-0.39690244,-0.9691742,1.0137271,-1.6739911,-0.09735862,2.0413287,-0.6899181,0.11256641
0.042592596,-0.4707994,0.3563547,-0.48444444,0.097230524,0.6681877,-2.1581156,1.5781616
0.48461288,-1.2263048,-0.33703625,0.27433884,0.24056548,1.1334246,1.3892138,1.4922658
-0.31626874,-0.2768327,-1.9295783,-0.38932258,0.02196802,2.4839382,-1.0807207,-1.6219761
0.20441514,-0.6949914,0.5407256,-1.3991636,-0.3800276,0.20010507,0.24061352,0.16281928
-1.0110742,-1.1183531,0.532447,2.1540873,-0.26576665,1.8062263,1.3863783,-1.4215149
0.8662269,-0.90040505,0.27791414,0.36850291,0.008225018,1.2735665,-0.10158078,1.6104007
0.91713434,1.6657854,0.69776106,0.27020586,0.20637096,0.4775839,-0.8825687,0.2658075
0.382722,-0.9255399,-0.10874169,0.20167121,0.15922306,0.72882456,-0.8838483,0.7422879
0.7928148,-1.116244,1.2024689,1.2908322,0.9428113,1.075912,0.5561458,1.7220033
-1.7208047,-1.0801411,0.9159595,1.861228,0.12925883,-0.44546092,0.779623,0.6641378
1.6794986,-1.5949591,0.35717127,0.6010595,0.04242178,3.279428,-0.33923498,-0.24572355
-0.7703446,-0.8001939,-0.52662945,-0.30460185,0.29704764,3.358154,0.64932984,-0.9823143
1.152944,1.320115,1.1364073,2.2007031,-0.18291977,0.29264128,-0.7847446,0.7233376
1.0408173,-0.9043768,0.108184025,0.8024743,-0.025715668,1.3775773,1.5302888,-1.7346212
-0.22451988,-0.25359112,-0.50693506,0.73330146,0.09346829,2.5745854,-1.7068572,-0.8130818
0.5981298,-0.6322784,0.17306301,-0.70795393,-0.03096516,1.0817965,-1.9280885,1.175198
-0.34456995,-0.86798245,0.9347699,0.687449,-0.14972062,-0.42057633,0.3239322,0.52421796
-1.2304827,-0.2697168,-0.0673429,-0.44045925,-0.20198362,0.58548665,0.021788348,0.22339931
-1.7839949,0.017731288,0.9437574,-1.3451372,-0.63667405,2.2870505,-0.48933628,-0.3809245
0.17122164,1.5169322,1.3431071,-0.34921125,-0.093480274,1.5673182,1.375298,-0.9853212
0.49009693,-1.450795,0.82851183,-1.6967225,-0.548248,1.7343172,-1.0979996,-0.33793315
-0.21202593,0.22223389,1.1840719,1.2576234,0.36012208,1.2085724,0.78454983,1.6652668
1.0193588,-0.69900435,1.0019245,-1.0561339,0.4607197,3.1731644,0.93390954,-0.98594975
-1.6630249,-0.31104612,1.2080019,-0.39000973,-0.037290152,1.2898366,0.1431616,-0.21936427
0.29148003,0.40646034,0.23384024,-0.51661015,-0.07537332,0.7571123,-1.6543131,1.9706805
1.6189438,1.0410429,-0.11999889,-1.5370721,0.4011235,2.4458046,1.7645692,-0.46444035
-1.6469055,-0.13230665,0.1501513,1.8351717,0.025647689,0.771597,1.0042892,1.7415842
0.018728012,1.2979736,0.07475743,1.0554489,-0.061713014,0.7739874,0.5140197,1.6745839
1.672932,0.33861223,0.95688206,-1.0791179,-0.024841195,3.3950438,1.1866063,-1.3060344
0.36716026,-0.6794313,1.0618196,-1.160666,-0.2023146,1.2728996,-0.89190036,0.7346612
0.7269861,-1.2481838,0.59461623,0.018153407,-0.30940253,1.0296578,0.7255709,1.7999737
-1.136395,-0.32458988,0.40243813,-0.16633882,-0.1856875,0.9135604,0.38710493,1.0502609
1.4174801,-0.6646262,1.1932516,-0.88539046,-0.2047037,0.9426777,-1.6519561,1.0114051
-1.2501084,0.041465648,0.87895364,-0.5790419,-0.020657774,4.213818,1.3986583,-1.6380697
-0.12527245,-1.6188939,0.83565956,0.9573476,0.28173816,2.0178688,0.0014874596,-0.7268485
0.84636134,0.8415194,0.65788794,-0.32521254,-0.083271846,1.62888,1.3361013,1.7751724
1.858783,-1.4049762,0.65309954,-1.3350685,0.46943966,2.857134,-0.5715705,-1.2715023
0.05674847,-1.3301175,0.8712791,-1.8149737,-0.1811735,0.8873806,0.8691694,0.15855904
0.73024476,-1.0250901,0.48103002,0.8031697,0.0010763883,2.2780914,1.2452476,-1.0192709
-0.47825423,-1.3373704,0.95932156,-0.2492522,-0.23476595,1.0705235,1.053438,2.0016334
-1.2290066,-1.5297148,1.3034196,0.76935667,0.5524487,0.40715122,0.6385679,1.3760103
-1.0127375,-0.40076035,0.7418259,-0.76166284,-0.240015,2.011007,1.1394439,-0.08591315
1.3631063,0.9357581,1.1060234,-0.6213073,0.22423385,-0.06975412,1.3356884,0.31389534
-1.2238498,0.093132816,1.1313566,0.7045338,-1.320292,1.9373064,-1.5622594,-0.33638474
-0.87209064,-0.36677715,0.74602777,-1.0395803,0.39575908,0.3202268,-0.9602564,0.31973198
0.38941103,-0.6717659,0.7722201,-0.33877653,0.37980008,-0.058169246,-1.2931424,0.65269995
-1.0592757,-1.0321974,0.71751297,-0.5761639,0.018942894,0.3064822,-0.25019825,1.1992955
1.0245051,1.33501,0.5391388,-0.5756504,-0.17111659,1.5940624,-0.8801209,1.6571558
-0.9889968,-0.2415389,1.107508,0.08003258,0.065189816,1.4024564,-0.76496005,1.7947204
-0.1079071,-0.43231028,0.63713783,-0.63231534,-0.18095963,1.3037851,-0.5958245,1.7281494
0.92230254,1.1394173,1.1812123,0.4714175,-0.13329151,2.573173,1.651317,-0.21973194
0.09723241,-1.4016238,1.1153569,0.008380166,-0.0645356,1.4851185,-0.049916457,0.9667817
-0.74301064,-0.11677406,0.74355966,-3.0515854,0.15743512,1.1344762,0.80977184,1.6807239
-0.63926923,-0.3053859,1.3897406,-0.87961,0.04919579,1.4583173,1.8657324,-1.4740815
-1.6099032,0.7711196,0.053908125,-1.1513165,-0.06579214,1.0632147,1.6302745,0.16939172
-1.188086,0.5040565,-0.16832145,-0.8970088,0.00804616,3.4803696,-0.89962304,-1.5250149
0.7532745,0.15926446,0.9129656,0.71594787,0.12542413,0.6241068,1.0836675,1.4684482
1.0401721,1.290465,1.0710506,-0.12229078,-0.26012185,2.4713328,-1.8430221,-0.1701025
2.0308511,-1.390212,0.96569824,-1.286928,0.3706739,0.92097044,1.9519866,0.27084723
-1.7914572,-1.6173979,1.051628,-1.3696032,-0.34930742,2.553594,0.51767015,0.053252984
-1.005468,-0.719496,0.78338385,1.1325392,0.10656555,0.3233837,-0.6186687,0.9923444
-1.1635652,-0.6677392,1.1971838,-2.275771,0.5254051,0.15238166,0.025919981,0.41033196
-0.82001597,-1.5730616,0.41298443,-1.1364541,-0.035280727,-0.55184615,0.96900624,0.22950417
-1.7182771,0.66182804,-1.1850456,-1.5985086,-0.021260334,3.1760607,-0.16671118,-1.3373934
-1.3631748,-1.1631737,0.75309926,-0.038721666,0.19619705,0.63934505,-1.3371857,1.3283013
-1.0114982,-0.67388546,0.21373531,-0.35166758,0.17360562,2.5740495,-0.07820291,0.07244544
0.51805514,-0.5783833,0.5198182,-2.2047207,0.01539562,1.1994876,-0.36690632,1.6739894
0.7814164,-0.15228856,0.7434496,-0.2747843,0.10609824,0.13866842,1.0287418,0.7258681
-1.275666,0.7718383,1.2720289,0.62984073,-0.20949343,1.2507874,-1.6261606,1.198543
-0.950727,-1.2725419,0.9866949,0.94561255,-0.99865687,2.8449724,1.117222,-1.4307128
-0.6261464,-0.7724579,0.6162142,-0.19368564,-0.2401836,1.237175,-1.7869843,1.9205385
1.3148555,-0.31228217,1.2060707,1.2387291,0.108189315,0.774377,-0.1630847,1.5636265
-0.25855586,-0.15717845,0.42485836,-0.5783226,-0.19066854,0.8363694,0.21446972,-0.1176456
-0.8490829,-0.25450557,1.2582552,0.30825728,-0.20624033,1.9143734,-0.42919463,-0.18716015
-0.4564756,0.29014456,1.0284435,1.7789729,0.27511373,2.9256763,0.4090826,-1.1707898
1.1305815,-0.8769561,0.97036827,-0.5738074,0.12398587,0.28878486,-0.505429,0.7236822
-1.0543079,-0.5789772,0.8967734,-1.8733717,0.1232788,0.95774746,-0.23211847,-0.2562098
0.98340374,-1.5898498,0.68473375,1.5783247,-0.11035281,1.0373801,-0.2110238,1.3160926
0.60534257,0.074708164,0.28410342,0.11084125,-0.09341038,2.5120323,-0.1272932,-0.24780995
1.2747784,0.79129195,0.07882614,0.8134269,-0.28165805,2.0463767,0.60499966,-0.35738808
-0.022544324,0.2684963,0.8662884,-0.5089393,0.16162778,0.81657964,-0.8696498,1.6115217
-1.2790848,0.25475878,0.75954133,1.8641549,0.03032099,2.5770752,-1.3618549,-0.6308729
0.66614515,-1.0667176,1.187497,-0.74415773,0.12666184,0.5921246,0.019752357,1.2474626
1.5340228,-1.1579853,0.6729124,-0.041881986,-0.29247934,2.4297452,-0.48038417,-0.59574074
-1.5969194,-0.37753674,0.47002426,0.28565845,-0.1940143,-0.5287291,-2.0716643,0.009388847
-1.2587471,-0.582983,-0.070903964,-1.0519487,-0.23833442,0.97333515,0.53141004,1.9796035
-0.14017552,0.40795514,-0.71611035,-1.7845696,-0.1437645,0.62101597,1.8958455,0.35738194
-1.5540836,0.8991079,0.65763813,-0.21134168,0.29564384,1.5511276,-0.57259244,1.4684509
0.12804979,-0.68901855,0.905026,-0.6411887,-0.27805912,0.22382629,0.48227787,0.72868097
0.031359784,-1.0753849,0.19777922,-0.8309784,-0.20138855,0.74054134,1.217563,0.6121146
-0.6646795,-0.3920931,0.8812314,0.46563008,-0.6230319,1.8595005,-0.23759271,-0.2771188
0.038368277,-0.4440929,1.0914258,0.44094995,0.21878922,0.42741466,-0.074544,0.5119249
-0.68360645,1.0624849,1.3069606,0.26191005,-0.7483745,2.1803286,-2.0242536,-0.26439273
0.49513462,1.9458299,1.4612987,-0.49936992,0.056467578,2.6566968,0.02383617,-0.6388663
-0.1654573,0.7594464,1.0363712,-1.0829688,0.013804225,1.6633277,-1.0937121,-0.3034597
1.3361422,1.7491502,0.94189,-1.2786099,0.20198242,0.34116066,-2.7917001,0.52356815
-0.552352,-1.1004932,1.1388444,-1.9026353,0.1262889,1.5421426,0.98212266,1.6365454
1.0232364,-0.10829979,0.90947485,0.6555144,0.04862695,0.8289285,0.27288502,0.79164714
1.1641597,-0.16324551,1.2379774,-2.7602,0.041057993,-0.36672306,-1.5056101,1.3685259
-0.7848028,-0.69736093,0.01215287,-0.76340467,-0.14469215,3.02244,-1.0529275,-0.4030377
-1.7342315,1.4068711,-0.9762547,0.9795565,-0.13079453,0.12355316,0.13301922,0.16206309
1.0043266,0.47307086,1.0993235,-0.3407964,0.076249234,-0.3801198,-0.30318955,0.22269239
1.2820132,-0.85507244,0.6341924,-1.026769,0.081161626,1.5300323,-0.17394026,1.6172239
1.3949599,-0.18329163,1.0660787,-0.5598959,-0.11235469,1.873332,0.45943752,1.4340189
-1.354267,-1.5221997,0.92276335,0.7933374,0.11100814,1.2988163,-1.9665226,-0.04322789
0.08051149,-1.508943,0.90777224,0.21887188,0.016626297,1.5410569,0.48316875,1.2871767
-0.02161873,0.45700774,0.33864835,0.41719535,-0.12052763,2.862704,1.1764956,0.13072143
-0.24675666,-1.2128335,-0.28579664,0.14441656,-0.2191673,2.378166,-0.078946315,-0.34047204
0.099922195,-1.4774438,0.5457757,-1.3174515,-0.21028213,0.96373457,-0.9806385,1.3475598
0.023896515,-0.4823868,1.1751497,1.262584,-0.566435,0.3963511,0.7941507,0.6145424
-0.4488827,-1.1551641,0.80038196,1.1944281,0.4499465,1.2375811,-1.5634183,1.6703575
-1.5559218,-0.8727375,1.0679581,2.586271,0.44621938,0.9000106,0.9926529,1.6993234
-2.1425207,0.7261868,0.2638551,-0.067761585,0.08366387,-0.28962767,0.27016905,0.48759845
-1.1263887,-0.6963859,0.7909145,-0.3313136,-0.077104054,1.9841431,0.87858856,1.5650425
1.1625307,-0.2445215,0.73037195,0.24622177,0.13710542,-0.10723984,-0.30750844,1.2705265
-0.8147485,1.4205784,1.0591989,-0.8690242,0.44788057,1.0342332,0.19089074,1.6997881
-0.39304096,-0.9977354,1.2662498,1.0379626,-0.0953415,0.42134404,0.8599424,0.8565991
0.40622732,-0.53266037,-0.14826342,2.097999,-0.12410905,0.15488315,-0.3776552,0.0020763483
0.5155415,1.7513239,0.55879116,-1.2870698,-0.07756842,1.4840755,0.20231608,1.5033025
0.5179765,0.17813106,1.1023651,0.5532812,0.030410646,0.41148138,0.80978215,1.2635787
-0.58787036,-1.6150899,0.95780456,-0.016346136,0.003212956,0.76805145,-1.6407026,1.2294841
-1.1829247,0.050061416,1.089845,-0.12799999,-0.2668426,1.0628457,0.5146117,1.3941103
-1.0059059,1.1583195,0.7088138,-1.5984007,0.0039780713,0.27227998,-1.7847892,1.1888362
0.8883837,-0.99129367,0.8145597,-0.77143365,0.1611918,2.8753715,1.4668076,-0.5324667
0.7919985,0.14832996,0.9092696,-0.41008437,0.28572178,1.240418,-0.7325439,1.4338002
1.7510425,-0.57959193,0.29982054,1.2600312,0.19724327,-0.050557494,-0.26369157,0.9180265
-1.7657936,0.6644488,0.84905475,-0.36711496,-0.13312119,1.6805894,0.87764835,0.082025066
0.13824704,-0.9532862,0.41808555,-0.72462374,0.0813516,0.6316957,0.17963535,1.6212641
-1.3124617,1.1690302,0.44558257,-0.018336019,-0.2721953,1.3221462,0.40292415,1.8476542
-1.5720688,1.0452359,0.4183954,-1.4896221,0.36916956,0.75754756,0.41116372,0.45853937
-0.26376313,-0.23563248,0.88790274,-1.4658535,-0.08027546,2.4071019,0.7194756,0.48195893
-0.99217194,-1.1298889,0.9532315,1.7286685,-0.38053405,0.38426197,0.29210925,1.1238403
0.55097854,-0.9513602,1.2156354,-0.414747,-0.5150253,1.9401311,0.6465155,-0.22189945
-1.0755439,-1.3551928,1.2277955,-0.6486062,0.1387211,0.8524199,-0.82582194,1.4781343
1.0915954,-1.5020742,1.0875328,0.7340004,-0.09727775,0.7960758,0.89029115,1.1459069
-1.3792615,-1.3333719,1.0493938,0.5302134,-0.007067327,0.28935933,-1.0615971,1.3790008
-0.4147713,-0.7875799,1.0922259,0.83386564,0.46948487,0.9851926,0.75620216,1.5987248
0.46883592,-0.5805237,0.7075766,1.0386759,-0.099914484,0.7672812,3.0223565,1.305704
0.11577283,-1.0477271,0.839862,-1.0140084,-0.006586303,1.01928,0.2074435,1.3480314
-1.2603743,1.1118929,1.3146391,1.2523496,-0.14084467,0.7758119,0.16849773,-0.85140723
-2.1206572,1.4189315,0.16232117,-0.9596745,-0.41956848,1.4577886,0.3878918,-0.24969776
0.18989135,-0.36822465,0.55958104,1.3635638,-0.420063,1.6442175,-0.49281657,-0.252883
-1.1218861,-1.1955696,0.8279792,1.1230813,-0.27532318,0.9241345,0.58629256,0.4723927
-1.3749548,-1.7582222,0.22497833,1.4978737,0.23720565,1.5262016,0.7584183,1.7950898
1.3062669,1.666822,-1.0153095,-1.8735228,-0.122601695,0.1321243,-0.3875372,0.38659766
-0.22648947,-0.2423057,0.924989,-0.4643457,-0.28776002,0.36836016,-2.1465404,0.8950356
-1.0003474,0.576846,0.20756161,0.48165655,0.11594561,1.0201058,-1.3473089,1.4197968
-1.1337802,-1.5992483,-0.0002701778,0.52604276,-0.15908813,0.4319718,-1.7873861,1.1539963
-0.72466546,1.0526426,1.1796567,0.238483,0.080819935,1.6544639,-1.5903653,-0.30990687
-1.2374787,1.521321,0.9355899,-0.086752556,0.11133721,1.1480453,0.7019579,1.514597
-0.20913948,-0.7241444,1.1105882,-0.32604364,-0.21936826,1.4308083,0.00332497,-0.15034387
1.0105458,-0.03350096,1.0108812,-0.63473177,-0.2762821,1.5103388,-0.8866469,1.4385725
-0.5083264,0.12565604,0.7829779,-1.6322991,-0.38077417,-0.15652645,1.4164474,0.46341053
0.8794628,-1.0519186,1.0572821,-0.32829964,-0.041490927,-0.101359844,-0.31098387,1.22349
1.1510365,0.7397742,1.0723008,0.15041621,-0.7070658,2.6558728,-1.4961722,-1.6481947
-0.55538845,-0.03349964,-0.08853839,2.1763752,-0.117966026,0.9486316,0.3842615,1.3538655
-0.07744958,-1.5112643,-0.55650234,0.4304956,0.055376105,2.010787,1.3943826,-1.4436703
-1.6265888,1.4169904,0.9518854,-0.48022377,0.17342472,1.3375329,0.52023154,1.6624429
-0.021487014,0.25690955,0.9031936,-0.25646263,-0.14740653,1.8661883,0.52614,-0.45325714
0.6638397,-0.6546246,0.13409802,-0.6458601,-0.039577484,1.1024486,-0.77184266,1.6608136
-0.12858294,-0.81497586,0.7804736,0.30865258,-0.046968408,2.6214414,-0.9419551,0.20327929
1.2739205,-0.15379821,0.70500004,-1.1281093,-0.1419966,0.8041239,1.9707806,1.859869
-0.38342533,0.6189594,-0.2658659,0.96591735,0.03804557,0.7007813,0.47696003,0.85492766
-1.511338,1.6705426,-0.31308264,1.246302,0.0800771,0.6467585,1.9170139,1.6391139
0.7756412,-1.4311692,0.15386978,-1.5832273,-0.052451383,0.07522154,-0.517492,0.3723474
-0.27517408,0.83951926,0.26483434,-0.43116736,0.041177284,0.8789059,-0.6825783,0.3164811
0.8942785,-0.83036274,0.3311225,0.6486944,0.06292603,-0.060085535,0.7674295,1.6227251
-1.0829396,-1.9574752,-0.33509278,1.6282421,-0.15995167,1.1936986,0.5525409,-0.1101302
1.501031,1.3238564,0.65598756,0.9433276,-0.08298908,2.361117,1.5554799,-1.7689475
-0.1351391,0.5573162,0.92897755,-0.6912942,0.10221012,1.9123374,0.52299273,1.2163799
1.1130368,-0.78010994,1.053758,1.6112028,-0.14878745,0.7431392,-1.1359977,1.3387531
-0.7586336,-1.2093079,0.9882049,-0.67319524,-0.26951808,3.109221,0.7904792,-0.7799495
1.0397638,-1.7754954,0.1405841,2.1344247,0.35226154,1.0420511,0.73336697,1.5844805
0.048388075,0.9855849,-0.18985857,-0.73040664,-1.2789065,0.31219804,2.0966532,0.4219752
-0.3050573,-0.74002624,1.2079389,0.8811598,-0.097170144,0.0155643225,0.7292509,0.0073824483
0.6863173,0.49837515,0.95958877,-0.7838694,-0.15741956,-0.116427064,1.1510924,0.6724461
-1.6633646,0.20605168,0.48103607,-0.013478649,0.25456637,0.85107017,-1.5843127,1.3344785
-1.0951433,-1.3774819,0.8917341,1.5183866,-0.14713614,2.8685591,0.6810154,-0.5941798
1.2657019,-0.8394607,0.80774957,-0.55624634,-0.08022298,1.6846637,0.048292592,-0.7460408
1.1720134,0.36469826,0.053694904,0.98755795,-0.0249053,1.2714471,1.082295,1.2246145
0.4428111,-0.29954278,0.72404194,0.07846307,0.24824253,0.31308925,2.4113972,0.30185124
1.216663,-1.1781453,0.15008028,-1.4760387,-0.27441376,-0.28522754,-0.33524275,0.48343092
-1.0687442,-1.7921457,0.5096874,0.50659865,-0.27882555,2.5307164,0.0030367763,-1.0602239
0.37905475,-0.7172026,0.44041756,-0.01665745,0.04541878,1.5992893,0.09692747,-1.5742247
-0.87482,-0.43536222,1.0858556,-0.8247917,-0.17171158,1.8606738,0.3838969,-0.7166936
1.2171289,-1.4176487,0.4527654,-0.2270957,-0.5441986,2.9324007,-0.7313388,-1.7153019
1.2286514,-1.2564555,0.6948648,0.24845158,0.09974424,0.38454664,2.215843,0.4354161
-0.17229241,1.5794786,0.11446014,0.800779,-0.09557097,1.9166154,1.3229947,-0.70721895
-0.070741296,-1.049423,-0.24493292,0.87164575,0.22818214,3.0731406,-0.11863251,-0.536124
1.4295242,1.4325922,0.9253428,1.5627643,-0.35757303,2.1614604,-0.6723161,-0.398724
1.3581978,0.73958135,0.18094742,0.024400553,-0.15207689,2.8804398,-0.6626478,-1.1447273
1.3322155,-1.3175635,0.09498247,0.029680412,-0.122506015,2.4210484,0.7652979,-0.10960351
0.35133806,-0.609296,0.7810347,-0.34064272,-0.15884943,1.7803735,0.47845727,1.0139952
